G1,#genre#
叶贺芝-点头娃娃,http://em.21dtv.com/songs/60143216.mkv
叶贺芝-痕迹,http://em.21dtv.com/songs/60143218.mkv
叶贺芝-没关系,http://em.21dtv.com/songs/60143215.mkv
叶贺芝-同学会,http://em.21dtv.com/songs/60143213.mkv
叶贺芝-我要爱情告诉他,http://em.21dtv.com/songs/60143214.mkv
叶贺芝-缘,http://em.21dtv.com/songs/60143220.mkv
叶贺芝-只爱你,http://em.21dtv.com/songs/60143212.mkv
叶贺芝-终于,http://em.21dtv.com/songs/60143219.mkv
叶贺芝-I\\\'llAlwaysBeThereForYou,http://em.21dtv.com/songs/60143211.mkv
叶健锋-爱炫的一代,http://em.21dtv.com/songs/60138523.mkv
叶里-碧落,http://em.21dtv.com/songs/60146099.mkv
叶丽仪-今宵多珍重演唱会,http://em.21dtv.com/songs/60023927.mkv
叶丽仪-情人的眼泪演唱会,http://em.21dtv.com/songs/60035198.mkv
叶洛洛-咖喱咖喱,http://em.21dtv.com/songs/60147949.mkv
叶娜+毕凯强-TIMEFLOWER,http://em.21dtv.com/songs/60144884.mkv
叶倩文+陈奕迅-女人的眼泪演唱会,http://em.21dtv.com/songs/60032929.mkv
叶倩文-冲动演唱会,http://em.21dtv.com/songs/60012844.mkv
叶倩文-女人的眼泪演唱会,http://em.21dtv.com/songs/60032930.mkv
叶巧琳-能见度,http://em.21dtv.com/songs/60143207.mkv
叶巧琳-神把眼泪都留给了人,http://em.21dtv.com/songs/60146094.mkv
叶青-爱太真伤太深,http://em.21dtv.com/songs/60144890.mkv
叶胜钦+秀兰玛雅-幸福的代志,http://em.21dtv.com/songs/60143209.mkv
叶胜钦-宠你飞上天,http://em.21dtv.com/songs/60143208.mkv
叶世荣+黄贯中+刘志远-灰色轨迹^大地,http://em.21dtv.com/songs/60138522.mkv
叶世荣+黄贯中-大地,http://em.21dtv.com/songs/60138521.mkv
叶香成-Y.X.C,http://em.21dtv.com/songs/60143221.mkv
叶晓粤-闷,http://em.21dtv.com/songs/60138524.mkv
叶晓粤-母系社会,http://em.21dtv.com/songs/60146095.mkv
叶晓粤-BADBOY,http://em.21dtv.com/songs/60144885.mkv
叶炫清+张碧晨-胡桃夹子,http://em.21dtv.com/songs/60144888.mkv
叶炫清-从前慢,http://em.21dtv.com/songs/60138526.mkv
叶炫清-从前慢,http://em.21dtv.com/songs/60146097.mkv
叶炫清-风一样的我,http://em.21dtv.com/songs/60138527.mkv
叶炫清-九张机,http://em.21dtv.com/songs/60138525.mkv
叶炫清-没懂爱,http://em.21dtv.com/songs/60144887.mkv
叶炫清-为爱诛仙,http://em.21dtv.com/songs/60146096.mkv
叶炫清-想自由,http://em.21dtv.com/songs/60144886.mkv
叶振棠+陈秀雯-情缘万世长演唱会,http://em.21dtv.com/songs/60035441.mkv
叶子淇-猜猜我是谁,http://em.21dtv.com/songs/60143206.mkv
叶子淇-你可以爱我吗,http://em.21dtv.com/songs/60143205.mkv
叶子淇-时光之舞,http://em.21dtv.com/songs/60146092.mkv
叶子淇-树的梦,http://em.21dtv.com/songs/60146093.mkv
叶子淇-我的时间,http://em.21dtv.com/songs/60146091.mkv
易安音乐社-不二剧本,http://em.21dtv.com/songs/60143486.mkv
以冬-我的一个道姑朋友,http://em.21dtv.com/songs/60144754.mkv
亦帆-闪,http://em.21dtv.com/songs/60144752.mkv
亦帆-他给的伤,http://em.21dtv.com/songs/60144750.mkv
亦帆-无你的一生一世,http://em.21dtv.com/songs/60144751.mkv
亦帆-一帆风顺,http://em.21dtv.com/songs/60144749.mkv
义飞-兄弟加油,http://em.21dtv.com/songs/60145977.mkv
艺枫-为伤心的人唱暖心的歌,http://em.21dtv.com/songs/60145519.mkv
艺枫-我还傻傻的爱着谁,http://em.21dtv.com/songs/60145520.mkv
伊晗+刘增瞳-我们回不去了,http://em.21dtv.com/songs/60143130.mkv
伊晗+苏琛-不想和你做朋友,http://em.21dtv.com/songs/60143131.mkv
伊晗-他从不知道,http://em.21dtv.com/songs/60145998.mkv
伊丽媛-乌兰巴托之夜,http://em.21dtv.com/songs/60143128.mkv
伊丽媛-香岛花语,http://em.21dtv.com/songs/60143129.mkv
一绫+杰克-甜蜜天地,http://em.21dtv.com/songs/60147085.mkv
一绫+邱贤桂-幸福旅途,http://em.21dtv.com/songs/60147086.mkv
一绫+邱贤桂-有妳陪伴,http://em.21dtv.com/songs/60147087.mkv
一绫+张岳鹏-我欲跟你行,http://em.21dtv.com/songs/60147084.mkv
一绫-爱万万年,http://em.21dtv.com/songs/60147083.mkv
一绫-咖啡情,http://em.21dtv.com/songs/60147079.mkv
一绫-快乐自己找,http://em.21dtv.com/songs/60147081.mkv
一绫-千金,http://em.21dtv.com/songs/60147078.mkv
一绫-思念黑咖啡,http://em.21dtv.com/songs/60147082.mkv
一绫-幸福满满,http://em.21dtv.com/songs/60147080.mkv
艺龙-老爸和老妈,http://em.21dtv.com/songs/60137990.mkv
依梦-爱的格桑花,http://em.21dtv.com/songs/60146012.mkv
佚名-你走你的路,http://em.21dtv.com/songs/60032578.mkv
佚名-雨中即景,http://em.21dtv.com/songs/60055754.mkv
伊宁-写给你的那封信,http://em.21dtv.com/songs/60147113.mkv
易琴-咖喱咖喱,http://em.21dtv.com/songs/60137663.mkv
易琴-微笑的祝福,http://em.21dtv.com/songs/60138779.mkv
伊然+晓东-东游是你,http://em.21dtv.com/songs/60144759.mkv
伊然-只是听说,http://em.21dtv.com/songs/60144758.mkv
艺涛+吴天世-战狼战狼,http://em.21dtv.com/songs/60143857.mkv
艺涛+DJCANDY-夜色,http://em.21dtv.com/songs/60144639.mkv
易小川-浪漫的乐章,http://em.21dtv.com/songs/60145168.mkv
易小川-心中的月亮,http://em.21dtv.com/songs/60145167.mkv
易晓寒-倔强的未来,http://em.21dtv.com/songs/60145169.mkv
伊雪-不想被打扰,http://em.21dtv.com/songs/60145999.mkv
伊雪-请帮我带一句问候给他,http://em.21dtv.com/songs/60144762.mkv
伊雪-在那一瞬间,http://em.21dtv.com/songs/60144760.mkv
伊雪-找无调的歌声,http://em.21dtv.com/songs/60144761.mkv
伊雪-这不过是一首儿歌,http://em.21dtv.com/songs/60144763.mkv
亦勋+韦琪-闺蜜,http://em.21dtv.com/songs/60147107.mkv
亦勋-好喜欢你,http://em.21dtv.com/songs/60147104.mkv
亦勋-明明还爱你,http://em.21dtv.com/songs/60147105.mkv
亦勋-再见小时候,http://em.21dtv.com/songs/60147103.mkv
一阳+益佳-明明很用心,http://em.21dtv.com/songs/60144724.mkv
一叶兰舟-落寞的雨,http://em.21dtv.com/songs/60147077.mkv
咿一-梦一场,http://em.21dtv.com/songs/60143251.mkv
尹光+吕有慧-俩忘烟水里演唱会,http://em.21dtv.com/songs/60061366.mkv
尹光-出册演唱会,http://em.21dtv.com/songs/60012914.mkv
因果兄弟-我爱你中国演唱会,http://em.21dtv.com/songs/60044656.mkv
尹红月-时光山丘,http://em.21dtv.com/songs/60143359.mkv
尹磊磊-英雄金寨,http://em.21dtv.com/songs/60143358.mkv
银临+Aki阿杰-牵丝戏,http://em.21dtv.com/songs/60144303.mkv
银临-裁梦为魂,http://em.21dtv.com/songs/60139199.mkv
银临-腐草为萤,http://em.21dtv.com/songs/60144302.mkv
银临-棠梨煎雪,http://em.21dtv.com/songs/60144059.mkv
音频怪物-长安忆,http://em.21dtv.com/songs/60144333.mkv
音频怪物-啦啦啦德玛西亚,http://em.21dtv.com/songs/60144330.mkv
音频怪物-琴师,http://em.21dtv.com/songs/60144332.mkv
音频怪物-日月之尊,http://em.21dtv.com/songs/60144331.mkv
银纱-想起你,http://em.21dtv.com/songs/60144060.mkv
尹姝贻-白夜,http://em.21dtv.com/songs/60145047.mkv
尹晓芸-风吹麦浪,http://em.21dtv.com/songs/60145051.mkv
尹晓芸-花之春晓,http://em.21dtv.com/songs/60145049.mkv
尹晓芸-青黄不接,http://em.21dtv.com/songs/60145050.mkv
尹晓芸-SUPERWOMAN,http://em.21dtv.com/songs/60145048.mkv
殷秀梅-无言,http://em.21dtv.com/songs/60137816.mkv
印玉莲-心愿,http://em.21dtv.com/songs/60143198.mkv
尹元-LIKEYESTERDAY,http://em.21dtv.com/songs/60146232.mkv
音乐走廊+歌一生-唱首爱你的歌,http://em.21dtv.com/songs/60138248.mkv
音乐走廊+歌一生-感谢让我遇见你,http://em.21dtv.com/songs/60138250.mkv
音乐走廊+歌一生-江南妹子,http://em.21dtv.com/songs/60138251.mkv
音乐走廊+歌一生-今生和你生死相依,http://em.21dtv.com/songs/60138247.mkv
音乐走廊+歌一生-女人心女人泪,http://em.21dtv.com/songs/60138249.mkv
音乐走廊+歌一生-为何伤透我的心,http://em.21dtv.com/songs/60146847.mkv
音乐走廊+歌一生-心儿跟着你飞啦,http://em.21dtv.com/songs/60146848.mkv
音乐走廊+歌一声-只要今生你幸福,http://em.21dtv.com/songs/60139285.mkv
音乐走廊+果缘-爱上你是我今生最大的骄傲,http://em.21dtv.com/songs/60138246.mkv
音乐走廊+果缘-亲爱的人何时回我怀中,http://em.21dtv.com/songs/60138244.mkv
音乐走廊+果缘-我的心里装满都是你,http://em.21dtv.com/songs/60138245.mkv
音乐走廊-朋友跟我一起来,http://em.21dtv.com/songs/60138243.mkv
尹正-一生所爱,http://em.21dtv.com/songs/60145052.mkv
尹子慧-我的祖国,http://em.21dtv.com/songs/60138664.mkv
尹子璐-大家一起喜羊羊,http://em.21dtv.com/songs/60137533.mkv
印子月-安可,http://em.21dtv.com/songs/60146089.mkv
印子月-跷跷板,http://em.21dtv.com/songs/60143197.mkv
颖宝儿-存在,http://em.21dtv.com/songs/60144174.mkv
樱九-画骨成沙,http://em.21dtv.com/songs/60144275.mkv
樱桃帮-受够,http://em.21dtv.com/songs/60039714.mkv
莺子-阿依佐拉,http://em.21dtv.com/songs/60138012.mkv
泳儿-习惯爱你,http://em.21dtv.com/songs/60138925.mkv
咏峰-爸爸妈妈,http://em.21dtv.com/songs/60144941.mkv
咏峰-不落的太阳,http://em.21dtv.com/songs/60144938.mkv
咏峰-儿女的好榜样,http://em.21dtv.com/songs/60144939.mkv
咏峰-好一个大中国,http://em.21dtv.com/songs/60144940.mkv
咏峰-骆驼草,http://em.21dtv.com/songs/60144942.mkv
永夜极光乐团+SAK-王者,http://em.21dtv.com/songs/60146473.mkv
永夜极光乐团-热血光芒,http://em.21dtv.com/songs/60146472.mkv
诱导社乐队-窥视,http://em.21dtv.com/songs/60138057.mkv
游牧人组合-行走,http://em.21dtv.com/songs/60146503.mkv
游牧人组合-醉乡,http://em.21dtv.com/songs/60146504.mkv
优我女团-CallMe老司机,http://em.21dtv.com/songs/60138450.mkv
游喧-想爱就爱,http://em.21dtv.com/songs/60137848.mkv
尤雅-梅兰梅兰我爱你演唱会,http://em.21dtv.com/songs/60028994.mkv
尤胤竣-中国好妈妈,http://em.21dtv.com/songs/60145046.mkv
庾澄庆+董姿彦-老实情歌+靠近,http://em.21dtv.com/songs/60146271.mkv
庾澄庆+吴莫愁+金池+王韵壹-热情的沙漠,http://em.21dtv.com/songs/60071078.mkv
庾澄庆+卓猷燕-安静,http://em.21dtv.com/songs/60146270.mkv
庾澄庆-猴喜翻,http://em.21dtv.com/songs/60146269.mkv
庾澄庆-热情的沙漠,http://em.21dtv.com/songs/60036267.mkv
庾澄庆组学员-热情的沙漠,http://em.21dtv.com/songs/60081431.mkv
余丹丹-举杯祝福,http://em.21dtv.com/songs/60144772.mkv
雨霏-爸妈是我心中的天,http://em.21dtv.com/songs/60145784.mkv
雨霏-春暖花开,http://em.21dtv.com/songs/60145783.mkv
雨霏-失去爱情错过你,http://em.21dtv.com/songs/60145781.mkv
雨霏-我要陪你变老,http://em.21dtv.com/songs/60145782.mkv
雨歌-情深缘浅,http://em.21dtv.com/songs/60146831.mkv
于海利-爱需要灌溉情需要浇,http://em.21dtv.com/songs/60144741.mkv
于海涛-白浪河边的晚上,http://em.21dtv.com/songs/60144743.mkv
于海涛-河畔情思,http://em.21dtv.com/songs/60144742.mkv
俞灏明-亲爱的小孩,http://em.21dtv.com/songs/60098115.mkv
雨禾-红尘情花开,http://em.21dtv.com/songs/60146832.mkv
于惠茜+童小伟+应尛疼-久伴情长,http://em.21dtv.com/songs/60144738.mkv
于惠茜+小禹-当年,http://em.21dtv.com/songs/60144737.mkv
喻嘉+王馨-别做世上负心人,http://em.21dtv.com/songs/60143267.mkv
喻嘉+王馨-别做世上负心人,http://em.21dtv.com/songs/60144257.mkv
余佳运-我想,http://em.21dtv.com/songs/60138453.mkv
于金胜+杨玉和-女人不容易,http://em.21dtv.com/songs/60144745.mkv
于金胜-女人不容易,http://em.21dtv.com/songs/60144744.mkv
余珂-一路走来,http://em.21dtv.com/songs/60144773.mkv
郁可唯-未至,http://em.21dtv.com/songs/60139174.mkv
郁可唯-我好想你,http://em.21dtv.com/songs/60144010.mkv
郁可唯-小小天涯,http://em.21dtv.com/songs/60138120.mkv
雨霖枫-唱尽伤心,http://em.21dtv.com/songs/60138229.mkv
雨霖枫-宁负天下不负你,http://em.21dtv.com/songs/60138230.mkv
余林翰+吴柏正-牵连,http://em.21dtv.com/songs/60143136.mkv
雨露-天长地久只是传说,http://em.21dtv.com/songs/60145785.mkv
雨露-天长地久只是传说,http://em.21dtv.com/songs/60146833.mkv
雨侨-花季,http://em.21dtv.com/songs/60144158.mkv
于清龙-兄弟的歌,http://em.21dtv.com/songs/60143112.mkv
羽泉-热情的沙漠,http://em.21dtv.com/songs/60077339.mkv
雨柔+望海高歌-永不分离,http://em.21dtv.com/songs/60139270.mkv
俞思远+罗开元-JUSTBEALLRIGHT,http://em.21dtv.com/songs/60146015.mkv
于湉-因你而在,http://em.21dtv.com/songs/60147101.mkv
于湉-50米的蔚蓝,http://em.21dtv.com/songs/60147100.mkv
于小冉-想念妈妈,http://em.21dtv.com/songs/60145987.mkv
于洋-奶奶,http://em.21dtv.com/songs/60138442.mkv
雨阳-男人也会哭,http://em.21dtv.com/songs/60139271.mkv
于洋-桃花美人,http://em.21dtv.com/songs/60143111.mkv
于洋-我的老矿,http://em.21dtv.com/songs/60138443.mkv
于洋-重说爱,http://em.21dtv.com/songs/60144740.mkv
于毅-怒放的生命,http://em.21dtv.com/songs/60138441.mkv
喻越越-你的美丽动我心,http://em.21dtv.com/songs/60138569.mkv
玉置浩二-夜色,http://em.21dtv.com/songs/60144368.mkv
余芷慧-观察日记,http://em.21dtv.com/songs/60138454.mkv
雨中百合-爱的渡口一直等着你,http://em.21dtv.com/songs/60144329.mkv
宇宙人-现在就让我走,http://em.21dtv.com/songs/60146209.mkv
宇宙少女-HAPPY,http://em.21dtv.com/songs/60137512.mkv
于梓贝-模特,http://em.21dtv.com/songs/60138440.mkv
于梓贝-普通朋友,http://em.21dtv.com/songs/60144739.mkv
于子将-片刻,http://em.21dtv.com/songs/60143110.mkv
雨宗林+王羽泽+小军-谁懂男人心,http://em.21dtv.com/songs/60144160.mkv
雨宗林-不配,http://em.21dtv.com/songs/60139267.mkv
雨宗林-此情不渝,http://em.21dtv.com/songs/60139269.mkv
雨宗林-幸福满满,http://em.21dtv.com/songs/60139268.mkv
雨宗林-幸福太昂贵,http://em.21dtv.com/songs/60144159.mkv
袁成杰+戚薇-如果你是天空,http://em.21dtv.com/songs/60138038.mkv
袁冬东-慈溪,http://em.21dtv.com/songs/60143907.mkv
袁鹤-钢铁担当,http://em.21dtv.com/songs/60138039.mkv
袁俊-男人轻易不说累,http://em.21dtv.com/songs/60143906.mkv
袁莉媛+小旭音乐-如果寂寞了,http://em.21dtv.com/songs/60143909.mkv
袁丽媛-也许再见,http://em.21dtv.com/songs/60143905.mkv
袁莉媛-最灵,http://em.21dtv.com/songs/60145579.mkv
袁双洋+梁铖+郑敏-托起战鹰的翅膀,http://em.21dtv.com/songs/60145575.mkv
袁天恩-温柔有种,http://em.21dtv.com/songs/60138037.mkv
袁惟仁-四季的眼泪演唱会,http://em.21dtv.com/songs/60040677.mkv
原乡+高音敏子-夏夜风轻摇,http://em.21dtv.com/songs/60144876.mkv
袁娅维+艾福杰尼-一见如故,http://em.21dtv.com/songs/60145577.mkv
袁娅维+邓鼓-DEARFRIEND,http://em.21dtv.com/songs/60146671.mkv
袁娅维+PGONE-BURN,http://em.21dtv.com/songs/60145576.mkv
袁娅维-问情,http://em.21dtv.com/songs/60143908.mkv
袁娅维-ROLL,http://em.21dtv.com/songs/60146670.mkv
袁野+徐真真-哪里下的雨都一样,http://em.21dtv.com/songs/60143910.mkv
袁宇-开心的果实,http://em.21dtv.com/songs/60145578.mkv
袁媛-没那么简单演唱会,http://em.21dtv.com/songs/60063323.mkv
媛媛-千岛湖,http://em.21dtv.com/songs/60137496.mkv
原子邦妮-现在你好吗,http://em.21dtv.com/songs/60143199.mkv
原子霏-爱的代价,http://em.21dtv.com/songs/60143200.mkv
原子霏-半打玫瑰,http://em.21dtv.com/songs/60138517.mkv
原子霏-泪点相思,http://em.21dtv.com/songs/60144878.mkv
原子霏-妙音心,http://em.21dtv.com/songs/60144877.mkv
原子霏-说好一起到白头,http://em.21dtv.com/songs/60144661.mkv
原子霏-驼铃,http://em.21dtv.com/songs/60143201.mkv
原子霏-勿念,http://em.21dtv.com/songs/60146090.mkv
岳峰-小的时候我的梦想是有一辆摩托,http://em.21dtv.com/songs/60146238.mkv
岳靖川-就让我们骄傲的老去,http://em.21dtv.com/songs/60146239.mkv
岳靖川-你丫闭嘴,http://em.21dtv.com/songs/60138666.mkv
岳太阳-你是我的好媳妇,http://em.21dtv.com/songs/60145056.mkv
岳太阳-BABY我爱你,http://em.21dtv.com/songs/60145054.mkv
岳云鹏+好妹妹乐队-送情郎,http://em.21dtv.com/songs/60145053.mkv
云丹久美+花儿梦组合-甘谷信合是我家,http://em.21dtv.com/songs/60143114.mkv
云丹久美-等着我来爱MTV,http://em.21dtv.com/songs/60143113.mkv
云丹久美-梦想起航的地方,http://em.21dtv.com/songs/60144746.mkv
云朵-缘定今生,http://em.21dtv.com/songs/60144747.mkv
云菲菲-鸳鸯戏水,http://em.21dtv.com/songs/60145988.mkv
云珂-迷失,http://em.21dtv.com/songs/60143116.mkv
云乐团-爱河,http://em.21dtv.com/songs/60143115.mkv
再见,http://em.21dtv.com/songs/60145114.mkv
再见,http://em.21dtv.com/songs/60145210.mkv
泽仁哈姆-草原夜色美,http://em.21dtv.com/songs/60143664.mkv
泽仁哈姆-慈祥的阿爸,http://em.21dtv.com/songs/60143657.mkv
泽仁哈姆-慈祥的母亲,http://em.21dtv.com/songs/60143656.mkv
泽仁哈姆-歌在飞,http://em.21dtv.com/songs/60143662.mkv
泽仁哈姆-呼伦贝尔大草原,http://em.21dtv.com/songs/60143655.mkv
泽仁哈姆-玛尼情歌,http://em.21dtv.com/songs/60143663.mkv
泽仁哈姆-梦来梦去醉千年,http://em.21dtv.com/songs/60143661.mkv
泽仁哈姆-莫尼山,http://em.21dtv.com/songs/60143665.mkv
泽仁哈姆-手心里的温柔,http://em.21dtv.com/songs/60143659.mkv
泽仁哈姆-贴近太阳的地方,http://em.21dtv.com/songs/60143666.mkv
泽仁哈姆-我的根在草原,http://em.21dtv.com/songs/60143658.mkv
泽仁哈姆-月光下的布达拉,http://em.21dtv.com/songs/60143660.mkv
泽仁娜措-琼杰的朋友藏,http://em.21dtv.com/songs/60069740.mkv
泽旺多吉-康巴红,http://em.21dtv.com/songs/60146491.mkv
泽央卓玛-爸爸妈妈,http://em.21dtv.com/songs/60143667.mkv
扎西多吉-再为你唱首歌,http://em.21dtv.com/songs/60146329.mkv
扎西多吉-醉毕节,http://em.21dtv.com/songs/60146330.mkv
扎西华旦-我爱的姑娘叫卓玛,http://em.21dtv.com/songs/60145156.mkv
扎西平措-阿妈的手,http://em.21dtv.com/songs/60146331.mkv
扎西平措-春现场版,http://em.21dtv.com/songs/60143457.mkv
扎西平措-一面湖水,http://em.21dtv.com/songs/60138768.mkv
战斧乐队-美丽的世界,http://em.21dtv.com/songs/60130358.mkv
战月源-算了吧,http://em.21dtv.com/songs/60143451.mkv
张爱玛-蜗牛与黄鹂鸟,http://em.21dtv.com/songs/60137595.mkv
张澳-如烟,http://em.21dtv.com/songs/60145108.mkv
张傲阳-一起做兄弟,http://em.21dtv.com/songs/60138697.mkv
张柏芝+高雪岚-男人这东西演唱会,http://em.21dtv.com/songs/60031033.mkv
张北北-对你的爱是寂寞的毒,http://em.21dtv.com/songs/60138698.mkv
张北北-疯狂哆来咪,http://em.21dtv.com/songs/60143392.mkv
张北北-谁先认真谁先输,http://em.21dtv.com/songs/60146282.mkv
张北北-心碎的回忆,http://em.21dtv.com/songs/60137581.mkv
张碧晨+杜海涛-凉凉,http://em.21dtv.com/songs/60137597.mkv
张碧晨+赵丽颖-望,http://em.21dtv.com/songs/60137598.mkv
张碧晨+赵天宇-白月光,http://em.21dtv.com/songs/60145113.mkv
张碧晨-渡红尘,http://em.21dtv.com/songs/60146930.mkv
张碧晨-如果一切没有发生过,http://em.21dtv.com/songs/60143412.mkv
张彬+珍惜-天定情缘,http://em.21dtv.com/songs/60145094.mkv
张斌-阿曼尼SHOWTIME,http://em.21dtv.com/songs/60145097.mkv
张博-绝望的伤,http://em.21dtv.com/songs/60137582.mkv
张超-一步青山一首歌,http://em.21dtv.com/songs/60145117.mkv
张承-岛,http://em.21dtv.com/songs/60137588.mkv
张晟源-拖延症,http://em.21dtv.com/songs/60146293.mkv
张淳媛-自己感悟,http://em.21dtv.com/songs/60146302.mkv
张德兰-明日话今天演唱会,http://em.21dtv.com/songs/60030134.mkv
张德兰-情义两心坚演唱会,http://em.21dtv.com/songs/60035408.mkv
张德力-多年以后再相见,http://em.21dtv.com/songs/60143396.mkv
张德力-父亲,http://em.21dtv.com/songs/60138701.mkv
张德力-母校我为你祝福,http://em.21dtv.com/songs/60137587.mkv
张德力-说好不分离,http://em.21dtv.com/songs/60138702.mkv
张德力-心有真情意,http://em.21dtv.com/songs/60137586.mkv
张帝+朱明瑛-万水千山总是情演唱会,http://em.21dtv.com/songs/60043310.mkv
张地-聊城故事,http://em.21dtv.com/songs/60137583.mkv
张帝-毛毛歌演唱会,http://em.21dtv.com/songs/60028653.mkv
张帝-为什么不爱我演唱会,http://em.21dtv.com/songs/60078099.mkv
张栋河-初爱,http://em.21dtv.com/songs/60143398.mkv
张东辉-淮南王,http://em.21dtv.com/songs/60138690.mkv
张东朗-维西谣,http://em.21dtv.com/songs/60146276.mkv
张东朗-月亮粑粑,http://em.21dtv.com/songs/60137569.mkv
张冬玲-别让爱你的人掉眼泪,http://em.21dtv.com/songs/60145089.mkv
张冬玲-入骨相思,http://em.21dtv.com/songs/60143389.mkv
张冬玲-我的爱在草原,http://em.21dtv.com/songs/60146281.mkv
张多金-爱情的弱点,http://em.21dtv.com/songs/60146285.mkv
张多金-恐龙,http://em.21dtv.com/songs/60146284.mkv
张二嫂-扎心了老铁,http://em.21dtv.com/songs/60146279.mkv
张樊-李荣浩遇上李清照,http://em.21dtv.com/songs/60143399.mkv
张方-日出东海岸,http://em.21dtv.com/songs/60138704.mkv
张非艳-我要好好爱一回,http://em.21dtv.com/songs/60137610.mkv
张凤英-李清照,http://em.21dtv.com/songs/60137579.mkv
张凤英-美丽西藏,http://em.21dtv.com/songs/60143390.mkv
张刚-奔跑的力量,http://em.21dtv.com/songs/60137580.mkv
张葛亮-不明不白,http://em.21dtv.com/songs/60137602.mkv
章古+黄柏霖+梁韵希-我想,http://em.21dtv.com/songs/60137946.mkv
章古-香烟爱上寂寞,http://em.21dtv.com/songs/60146588.mkv
张炚瑩-回家的路,http://em.21dtv.com/songs/60145109.mkv
张国荣-侧面演唱会,http://em.21dtv.com/songs/60012140.mkv
张国荣-热情的沙漠演唱会,http://em.21dtv.com/songs/60036263.mkv
张海滨-好男儿志在四方,http://em.21dtv.com/songs/60146301.mkv
张瀚元-如果李白遇到霾,http://em.21dtv.com/songs/60138716.mkv
张含韵-七绝,http://em.21dtv.com/songs/60143393.mkv
张赫宣-暗火,http://em.21dtv.com/songs/60137605.mkv
张赫宣-亲爱的小孩,http://em.21dtv.com/songs/60106865.mkv
张赫宣-FREEDOM,http://em.21dtv.com/songs/60138726.mkv
张华-牛郎想织女演唱会,http://em.21dtv.com/songs/60032726.mkv
张华-再唱想亲亲,http://em.21dtv.com/songs/60138699.mkv
张惠-月亮望成小竹篮,http://em.21dtv.com/songs/60145095.mkv
张惠妹-冲动演唱会,http://em.21dtv.com/songs/60012845.mkv
张惠妹-天才白痴梦演唱会,http://em.21dtv.com/songs/60041755.mkv
张继聪+白只-双截龙,http://em.21dtv.com/songs/60137600.mkv
张计划-虚伪的世界,http://em.21dtv.com/songs/60143423.mkv
张继科+黄贯中+叶世荣-不再犹豫,http://em.21dtv.com/songs/60138722.mkv
张继科-不会改变,http://em.21dtv.com/songs/60138719.mkv
张继科-成都,http://em.21dtv.com/songs/60138721.mkv
张继科-夜空中最亮的星,http://em.21dtv.com/songs/60138720.mkv
张继心-春风也知道,http://em.21dtv.com/songs/60146307.mkv
张家成-相思桃花雨,http://em.21dtv.com/songs/60145093.mkv
张佳彤-奔跑吧兄弟,http://em.21dtv.com/songs/60137571.mkv
张佳彤-小傻瓜么么哒,http://em.21dtv.com/songs/60143388.mkv
张嘉洵-铁鹰飞翔,http://em.21dtv.com/songs/60146283.mkv
张健-不变的情缘,http://em.21dtv.com/songs/60138695.mkv
张健-一辈子陪着你,http://em.21dtv.com/songs/60145087.mkv
张简君伟-不小心,http://em.21dtv.com/songs/60137599.mkv
张杰+子子-JUSTONELASTDANCE,http://em.21dtv.com/songs/60146298.mkv
张杰+XAmbassadors-Torches,http://em.21dtv.com/songs/60137593.mkv
张杰-回娘家,http://em.21dtv.com/songs/60146297.mkv
张津涤+陈瑞-千年孤影,http://em.21dtv.com/songs/60144269.mkv
张津涤+陈瑞-一吻成诗,http://em.21dtv.com/songs/60143405.mkv
张津涤-别怪我狠心,http://em.21dtv.com/songs/60143401.mkv
张津涤-该还的情债,http://em.21dtv.com/songs/60138712.mkv
张津涤-流星说的谎,http://em.21dtv.com/songs/60143403.mkv
张津涤-相遇宁波湾,http://em.21dtv.com/songs/60143404.mkv
张津涤-最后一个女人,http://em.21dtv.com/songs/60143402.mkv
张静-千年丝路,http://em.21dtv.com/songs/60143431.mkv
张晶晶-我们的生活甜得像糖,http://em.21dtv.com/songs/60137592.mkv
张敬轩+泳儿-带着梦飞翔,http://em.21dtv.com/songs/60145096.mkv
张乐彤-长安夜,http://em.21dtv.com/songs/60137570.mkv
张磊-故意,http://em.21dtv.com/songs/60143413.mkv
张雷-看你流泪我会心碎,http://em.21dtv.com/songs/60146314.mkv
张雷-也许,http://em.21dtv.com/songs/60143427.mkv
张磊-一厢情愿的不舍,http://em.21dtv.com/songs/60146306.mkv
张磊-因为一个人,http://em.21dtv.com/songs/60138717.mkv
张利红-酒泉,http://em.21dtv.com/songs/60143391.mkv
张礼慧-仙女山你让我好想,http://em.21dtv.com/songs/60138718.mkv
张靓颖+李秉成+王艺陶+卢昶宇-画心,http://em.21dtv.com/songs/60137609.mkv
张靓颖+李秉成-终于等到你,http://em.21dtv.com/songs/60137608.mkv
张靓颖+权振东-亲爱的小孩,http://em.21dtv.com/songs/60069469.mkv
张靓颖+NEYO-ANGELSANDHARMONY,http://em.21dtv.com/songs/60145118.mkv
张靓颖+TIMBALAND-DUSTMYSHOUERSOFF,http://em.21dtv.com/songs/60145119.mkv
张靓颖-给不起的爱,http://em.21dtv.com/songs/60137607.mkv
张靓颖-玲珑,http://em.21dtv.com/songs/60138730.mkv
张靓颖-请让爱情相信你,http://em.21dtv.com/songs/60138731.mkv
张靓颖-热情的沙漠,http://em.21dtv.com/songs/60087855.mkv
